"","type","variable","obs","pred"
"4332...5041","validation","carbon",14.1000004,13.2530580689344
"2038...5042","validation","carbon",2.19,2.23889988658763
"3298","validation","carbon",0.939312820951362,0.722375887312406
"4193...5044","validation","carbon",0.600000024,0.76753274633774
"6603...5045","validation","carbon",4.5,4.54968526739064
"4580...5046","validation","carbon",0.699999988,0.793643932194251
"7898...5047","validation","carbon",1.7,1.64177485211397
"4180...5048","validation","carbon",0.899999976,1.27310256181881
"4491...5049","validation","carbon",1.20000005,1.74329319634358
"3088","validation","carbon",5.67266143625435,6.83948289370907
"6402...5051","validation","carbon",0.400000006,0.446616730949995
"4762...5052","validation","carbon",1.29999995,1.5269807933404
"6815...5053","validation","carbon",5.80000019,4.46125451493993
"5872...5054","validation","carbon",0.200000003,0.19619121339336
"4120...5055","validation","carbon",0.100000001,0.171689191728443
"7646...5056","validation","carbon",0.639999986,0.54466096756922
"2740","validation","carbon",6.19566500994036,5.35935353702663
"3145","validation","carbon",1.02351030895984,0.97039325547484
"838","validation","carbon",1.69,1.77633893830261
"4268...5060","validation","carbon",5.69999981,4.79112556693827
"2645","validation","carbon",2.38474750575595,2.39806177275229
"8540...5062","validation","carbon",0.790000021,0.597988007268879
"4223...5063","validation","carbon",0.699999988,0.577388765634532
"674","validation","carbon",3.61,3.70371555209142
"1820...5065","validation","carbon",1.542,1.43272593493397
"2930","validation","carbon",2.47811624652456,2.73749479431782
"5907...5067","validation","carbon",0.300000012,0.30607315787017
"6164...5068","validation","carbon",5.0999999,4.84798935319349
"4765...5069","validation","carbon",5.5,5.70818278641376
"1426...5070","validation","carbon",2.567,2.48114856459058
"7694...5071","validation","carbon",0.159999996,0.155196296387112
"4555...5072","validation","carbon",1.39999998,1.22931394405586
"348","validation","carbon",2.49,2.55681201590588
"2969","validation","carbon",1.408701503965,2.12872954085727
"1240...5075","validation","carbon",0.96,0.91208596417044
"3940...5076","validation","carbon",0.300000012,0.199001472988598
"5584...5077","validation","carbon",0.600000024,0.821295072488071
"6174...5078","validation","carbon",7,5.77288297656229
"3735...5079","validation","carbon",0.600000024,0.484348651733011
"3138","validation","carbon",1.37341763550668,1.4492524499873
"6450...5081","validation","carbon",4.5999999,5.4925180728802
"335","validation","carbon",2.57,2.72249453649188
"7509...5083","validation","carbon",1.29999995,1.72752015789778
"8497...5084","validation","carbon",3.5999999,3.71746194881753
"2890","validation","carbon",0.334404600252207,0.276966645659934
"3121","validation","carbon",3.28465718874612,3.1593626109663
"7998...5087","validation","carbon",1.2,1.07862374570531
"3236","validation","carbon",1.48986962522561,1.32261712124668
"6438...5089","validation","carbon",0.3,0.0819963349733952
"7118...5090","validation","carbon",2.9,2.84241117250231
"7973...5091","validation","carbon",2.79999995,2.77365624395794
"5002...5092","validation","carbon",0.400000006,0.265507968986896
"6063...5093","validation","carbon",3.70000005,4.12669440661846
"4164...5094","validation","carbon",0.400000006,0.374405653370832
"7153...5095","validation","carbon",0.319999993,0.467175719387488
"7255...5096","validation","carbon",0.62,0.507785992247904
"702...5097","validation","carbon",2.06,2.14320309434315
"3595...5098","validation","carbon",4,4.61578416054205
"7470...5099","validation","carbon",0.34,0.367760205577757
"2947","validation","carbon",2.96401644449981,2.66942527600992
"6162...5101","validation","carbon",10,8.68852172161153
"2950","validation","carbon",0.544119398659306,0.470342385017143
"6814...5103","validation","carbon",0.180000007,0.34892147188157
"8414...5104","validation","carbon",5.5999999,5.42766205850618
"6852...5105","validation","carbon",1.5,1.05242448424857
"4735...5106","validation","carbon",0.200000003,0.192634874221556
"8262...5107","validation","carbon",0.5,0.471545775399658
"6831...5108","validation","carbon",4.5,4.41707291630617
"7000...5109","validation","carbon",0.2,0.271840574395165
"4340...5110","validation","carbon",0.5,0.619029288775627
"7588...5111","validation","carbon",0.449999988,0.494449964804887
"8460...5112","validation","carbon",0.699999988,0.777609917140549
"4151...5113","validation","carbon",0.5,0.452327874202276
"3928...5114","validation","carbon",0.100000001,0.17585931959878
"3739...5115","validation","carbon",4.0999999,4.03082376698773
"8489...5116","validation","carbon",1,1.16582463285783
"8507...5117","validation","carbon",0.289999992,0.233319183342346
"5980...5118","validation","carbon",0.400000006,0.266819135418442
"7617...5119","validation","carbon",1.2,1.35430061838557
"6246...5120","validation","carbon",0.200000003,0.225823351628525
"710...5121","validation","carbon",3.76,3.48939017854487
"1954...5122","validation","carbon",0.54,0.490482614115248
"5162...5123","validation","carbon",0.300000012,0.511093527832332
"5868...5124","validation","carbon",0.899999976,0.879395576513607
"8194...5125","validation","carbon",0.389999986,0.392550987458517
"3768...5126","validation","carbon",3.20000005,3.29336458720811
"3804...5127","validation","carbon",3.5,3.58731931195846
"637","validation","carbon",3.11,3.27207434656404
"4730...5129","validation","carbon",6.80000019,8.32027838527696
"5433...5130","validation","carbon",0.200000003,0.254078185370708
"5102...5131","validation","carbon",0.800000012,0.853563100072079
"3061","validation","carbon",2.6300282690338,2.44681135165208
"1830...5133","validation","carbon",1.465,1.55722309817553
"650","validation","carbon",7.65,7.56181944618384
"6702...5135","validation","carbon",2.29999995,2.35306958665573
"4984...5136","validation","carbon",0.600000024,0.60280958016185
"4989...5137","validation","carbon",1.20000005,1.31007103981904
"7840...5138","validation","carbon",0.379999995,0.418706360570691
"3498...5139","validation","carbon",0.699999988,0.561622234024145
"6419...5140","validation","carbon",1.39999998,1.34158880752206
"6297...5141","validation","carbon",2.5999999,2.30867579335722
"7514...5142","validation","carbon",9.30000019,7.39841656195452
"360","validation","carbon",2.48,2.46705558066709
"4312...5144","validation","carbon",0.600000024,0.375932632318291
"1148...5145","validation","carbon",0.54,0.572286957191508
"7187...5146","validation","carbon",0.36,0.264696412402892
"3069","validation","carbon",0.942609519197904,1.60878149619313
"485","validation","carbon",1.26,1.22988752996579
"599","validation","carbon",3.73,4.38239521481955
"2706","validation","carbon",5.49341097588461,5.44180247402969
"4862...5151","validation","carbon",1.20000005,1.37871988229113
"4995...5152","validation","carbon",0.5,0.523721490687055
"8274...5153","validation","carbon",2,2.24224775482587
"5857...5154","validation","carbon",2.5,2.08139224388437
"3028","validation","carbon",1.21139424343675,1.21783566262262
"1290...5156","validation","carbon",3.338,3.51982511967188
"3091","validation","carbon",0.339161464451696,0.271022669773086
"2955","validation","carbon",1.27418426436666,1.26706990865054
"5372...5159","validation","carbon",2.0999999,1.97865567087457
"1052...5160","validation","carbon",1.8,1.7443217863533
"7447...5161","validation","carbon",6.5,4.73583892593195
"4133...5162","validation","carbon",3.9000001,3.78841455105094
"5237...5163","validation","carbon",9.10000038,13.2801489027903
"1242...5164","validation","carbon",0.46,0.45617904434989
"2978","validation","carbon",2.88064566493955,2.96345681237168
"7538...5166","validation","carbon",0.180000007,0.141870433928919
"6416...5167","validation","carbon",2,2.07654588878998
"1500...5168","validation","carbon",1.692,1.5128693417819
"3169","validation","carbon",1.65661130806193,1.40527157093894
"3178","validation","carbon",2.33030845694273,2.50204362620974
"2756","validation","carbon",0.70384774585867,0.781038726232612
"7766...5172","validation","carbon",0.699999988,0.522462865031777
"6327...5173","validation","carbon",3.29999995,3.57609241669003
"7434...5174","validation","carbon",8.5,6.65569076247132
"5559...5175","validation","carbon",11.3999996,12.304558207951
"279...5176","validation","carbon",0.78,0.700825395981708
"6274...5177","validation","carbon",2.5,2.41209733306632
"4303...5178","validation","carbon",0.400000006,0.64302651314631
"3215","validation","carbon",1.14365702425169,1.22450797903937
"7806...5180","validation","carbon",0.27,0.263140319685907
"4588...5181","validation","carbon",2.4000001,2.17636317824566
"7531...5182","validation","carbon",0.209999993,0.211040167400887
"3968...5183","validation","carbon",0.100000001,0.166302214128069
"4318...5184","validation","carbon",5.80000019,5.50472932222551
"5192...5185","validation","carbon",0.5,0.39536907064261
"7323...5186","validation","carbon",12.3999996,11.1430708407796
"5335...5187","validation","carbon",2,2.39927390881972
"6511...5188","validation","carbon",1.10000002,0.972585259529235
"4478...5189","validation","carbon",0.400000006,0.779661812263011
"5928...5190","validation","carbon",1.70000005,1.45643693462036
"4813...5191","validation","carbon",0.300000012,0.50433515994333
"7357...5192","validation","carbon",0.180000007,0.203107313530926
"1310...5193","validation","carbon",2.64,2.72715380551907
"1108...5194","validation","carbon",4.67,4.43724023365049
"3313","validation","carbon",2.19010265398097,2.22358668691572
"1960...5196","validation","carbon",1.62,1.8679897203913
"4640...5197","validation","carbon",8.39999962,9.04469693368876
"5882...5198","validation","carbon",0.200000003,0.238335138753356
"4097...5199","validation","carbon",2.79999995,2.79629526302056
"2891","validation","carbon",0.281215475409836,0.265433658369034
"6551...5201","validation","carbon",1.89999998,2.22226754378827
"6700...5202","validation","carbon",4.5,4.94286707549538
"4028...5203","validation","carbon",0.300000012,0.222280110124161
"8506...5204","validation","carbon",0.629999995,0.589626803308228
"3072","validation","carbon",4.75960802010261,4.80598460326008
"1472...5206","validation","carbon",3.695,3.52719458960503
"6605...5207","validation","carbon",12.8999996,9.17653635947573
"2851","validation","carbon",6.49853315733897,5.67770900161507
"5614...5209","validation","carbon",4.5,4.74003033875359
"6911...5210","validation","carbon",0.2,0.205562992859546
"3534...5211","validation","carbon",1.89999998,2.03411240277956
"4361...5212","validation","carbon",0.699999988,0.680476190451905
"8466...5213","validation","carbon",2.9000001,2.60207389118176
"4251...5214","validation","carbon",0.600000024,0.443308392095106
"3162","validation","carbon",3.28455504576251,3.08461036297362
"8061...5216","validation","carbon",0.97,1.09923545548469
"7559...5217","validation","carbon",0.790000021,0.698242252758904
"4453...5218","validation","carbon",3.20000005,3.62063887824978
"2122...5219","validation","carbon",4.89,4.26621460487076
"3602...5220","validation","carbon",3.9000001,3.57687860392107
"4757...5221","validation","carbon",0.899999976,1.00925425821596
"205","validation","carbon",2.3,2.24784027146532
"2701","validation","carbon",0.439728729834129,0.445322986318917
"3078","validation","carbon",1.95593690721649,1.73478537881393
"4520...5225","validation","carbon",0.600000024,0.531679676042909
"5687...5226","validation","carbon",8.60000038,9.60589924511081
"221...5227","validation","carbon",2.61,2.85524435990612
"2769","validation","carbon",9.4803051975052,7.61915058285421
"7529...5229","validation","carbon",0.670000017,0.569900682885139
"4156...5230","validation","carbon",4.19999981,4.55588808519245
"7209...5231","validation","carbon",0.170000002,0.213159487979618
"2838","validation","carbon",1.25457719801722,1.1719793294276
"5570...5233","validation","carbon",1.29999995,1.18654693849977
"363","validation","carbon",2.54,2.70753609074604
"1560...5235","validation","carbon",3.325,3.18635570297087
"1164...5236","validation","carbon",3.71,3.6049127425169
"2148...5237","validation","carbon",1.85,2.14786032898347
"1326...5238","validation","carbon",0.63,0.716871221930553
"5673...5239","validation","carbon",1.29999995,0.794717658733391
